study,seed,scenario,gate_variant,profile,action,count,rate,non_abstention_coverage
TCGA-HNSC,71,clean,full_equal_weight,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,clean,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,clean,full_equal_weight,90,AUGMENT,85,0.8173076923076923,0.9038461538461539
TCGA-HNSC,71,clean,full_equal_weight,90,FALLBACK,9,0.08653846153846154,0.9038461538461539
TCGA-HNSC,71,clean,full_equal_weight,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,clean,full_equal_weight,80,AUGMENT,71,0.6826923076923077,0.8076923076923077
TCGA-HNSC,71,clean,full_equal_weight,80,FALLBACK,13,0.125,0.8076923076923077
TCGA-HNSC,71,clean,full_equal_weight,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,clean,full_learned_nonnegative,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,clean,full_learned_nonnegative,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,clean,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,clean,full_learned_nonnegative,90,AUGMENT,86,0.8269230769230769,0.9038461538461539
TCGA-HNSC,71,clean,full_learned_nonnegative,90,FALLBACK,8,0.07692307692307693,0.9038461538461539
TCGA-HNSC,71,clean,full_learned_nonnegative,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,clean,full_learned_nonnegative,80,AUGMENT,68,0.6538461538461539,0.8076923076923077
TCGA-HNSC,71,clean,full_learned_nonnegative,80,FALLBACK,16,0.15384615384615385,0.8076923076923077
TCGA-HNSC,71,clean,full_learned_nonnegative,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,90,AUGMENT,89,0.8557692307692307,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,90,FALLBACK,5,0.04807692307692308,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,80,AUGMENT,81,0.7788461538461539,0.8173076923076923
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,80,FALLBACK,4,0.038461538461538464,0.8173076923076923
TCGA-HNSC,71,random_cell_dropout_10pct,ood_only,80,ABSTAIN,19,0.18269230769230768,0.8173076923076923
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,90,AUGMENT,86,0.8269230769230769,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,90,FALLBACK,8,0.07692307692307693,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,80,AUGMENT,72,0.6923076923076923,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,80,FALLBACK,12,0.11538461538461539,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,uncertainty_only,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,100,AUGMENT,85,0.8173076923076923,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,100,FALLBACK,19,0.18269230769230768,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,90,AUGMENT,53,0.5096153846153846,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,90,FALLBACK,41,0.3942307692307692,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,80,AUGMENT,28,0.2692307692307692,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,80,FALLBACK,56,0.5384615384615384,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,full_equal_weight,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,100,AUGMENT,103,0.9903846153846154,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,100,FALLBACK,1,0.009615384615384616,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,90,AUGMENT,87,0.8365384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,90,FALLBACK,7,0.0673076923076923,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,80,AUGMENT,69,0.6634615384615384,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,80,FALLBACK,15,0.14423076923076922,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_10pct,full_learned_nonnegative,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,90,AUGMENT,94,0.9038461538461539,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,90,FALLBACK,0,0.0,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,80,AUGMENT,84,0.8076923076923077,0.8173076923076923
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,80,FALLBACK,1,0.009615384615384616,0.8173076923076923
TCGA-HNSC,71,random_cell_dropout_30pct,ood_only,80,ABSTAIN,19,0.18269230769230768,0.8173076923076923
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,90,AUGMENT,90,0.8653846153846154,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,90,FALLBACK,4,0.038461538461538464,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,80,AUGMENT,79,0.7596153846153846,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,80,FALLBACK,5,0.04807692307692308,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,uncertainty_only,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,100,AUGMENT,98,0.9423076923076923,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,100,FALLBACK,6,0.057692307692307696,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,90,AUGMENT,67,0.6442307692307693,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,90,FALLBACK,27,0.25961538461538464,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,80,AUGMENT,46,0.4423076923076923,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,80,FALLBACK,38,0.36538461538461536,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,full_equal_weight,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,90,AUGMENT,94,0.9038461538461539,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,90,FALLBACK,0,0.0,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,80,AUGMENT,80,0.7692307692307693,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,80,FALLBACK,4,0.038461538461538464,0.8076923076923077
TCGA-HNSC,71,random_cell_dropout_30pct,full_learned_nonnegative,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,90,AUGMENT,80,0.7692307692307693,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,90,FALLBACK,14,0.1346153846153846,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,80,AUGMENT,57,0.5480769230769231,0.8173076923076923
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,80,FALLBACK,28,0.2692307692307692,0.8173076923076923
TCGA-HNSC,71,measurement_noise_0.5sd,ood_only,80,ABSTAIN,19,0.18269230769230768,0.8173076923076923
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,90,AUGMENT,71,0.6826923076923077,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,90,FALLBACK,23,0.22115384615384615,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,80,AUGMENT,53,0.5096153846153846,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,80,FALLBACK,31,0.2980769230769231,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,uncertainty_only,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,100,AUGMENT,103,0.9903846153846154,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,100,FALLBACK,1,0.009615384615384616,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,90,AUGMENT,77,0.7403846153846154,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,90,FALLBACK,17,0.16346153846153846,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,80,AUGMENT,56,0.5384615384615384,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,80,FALLBACK,28,0.2692307692307692,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,full_equal_weight,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,100,AUGMENT,100,0.9615384615384616,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,100,FALLBACK,4,0.038461538461538464,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,90,AUGMENT,77,0.7403846153846154,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,90,FALLBACK,17,0.16346153846153846,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,80,AUGMENT,49,0.47115384615384615,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,80,FALLBACK,35,0.33653846153846156,0.8076923076923077
TCGA-HNSC,71,measurement_noise_0.5sd,full_learned_nonnegative,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,ood_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,location_shift_1sd,ood_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,location_shift_1sd,ood_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,location_shift_1sd,ood_only,90,AUGMENT,65,0.625,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,ood_only,90,FALLBACK,29,0.27884615384615385,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,ood_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,ood_only,80,AUGMENT,44,0.4230769230769231,0.8173076923076923
TCGA-HNSC,71,location_shift_1sd,ood_only,80,FALLBACK,41,0.3942307692307692,0.8173076923076923
TCGA-HNSC,71,location_shift_1sd,ood_only,80,ABSTAIN,19,0.18269230769230768,0.8173076923076923
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,90,AUGMENT,67,0.6442307692307693,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,90,FALLBACK,27,0.25961538461538464,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,80,AUGMENT,46,0.4423076923076923,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,80,FALLBACK,38,0.36538461538461536,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,uncertainty_only,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,100,AUGMENT,103,0.9903846153846154,1.0
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,100,FALLBACK,1,0.009615384615384616,1.0
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,90,AUGMENT,72,0.6923076923076923,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,90,FALLBACK,22,0.21153846153846154,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,80,AUGMENT,43,0.41346153846153844,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,80,FALLBACK,41,0.3942307692307692,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,full_equal_weight,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,100,AUGMENT,101,0.9711538461538461,1.0
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,100,FALLBACK,3,0.028846153846153848,1.0
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,90,AUGMENT,59,0.5673076923076923,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,90,FALLBACK,35,0.33653846153846156,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,80,AUGMENT,39,0.375,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,80,FALLBACK,45,0.4326923076923077,0.8076923076923077
TCGA-HNSC,71,location_shift_1sd,full_learned_nonnegative,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,ood_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,ood_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,ood_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,ood_only,90,AUGMENT,86,0.8269230769230769,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,ood_only,90,FALLBACK,8,0.07692307692307693,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,ood_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,ood_only,80,AUGMENT,70,0.6730769230769231,0.8173076923076923
TCGA-HNSC,71,row_permutation_negative_control,ood_only,80,FALLBACK,15,0.14423076923076922,0.8173076923076923
TCGA-HNSC,71,row_permutation_negative_control,ood_only,80,ABSTAIN,19,0.18269230769230768,0.8173076923076923
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,90,AUGMENT,87,0.8365384615384616,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,90,FALLBACK,7,0.0673076923076923,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,80,AUGMENT,72,0.6923076923076923,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,80,FALLBACK,12,0.11538461538461539,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,uncertainty_only,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,100,AUGMENT,104,1.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,100,FALLBACK,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,90,AUGMENT,80,0.7692307692307693,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,90,FALLBACK,14,0.1346153846153846,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,80,AUGMENT,61,0.5865384615384616,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,80,FALLBACK,23,0.22115384615384615,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,full_equal_weight,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,100,AUGMENT,101,0.9711538461538461,1.0
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,100,FALLBACK,3,0.028846153846153848,1.0
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,90,AUGMENT,87,0.8365384615384616,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,90,FALLBACK,7,0.0673076923076923,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,80,AUGMENT,66,0.6346153846153846,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,80,FALLBACK,18,0.17307692307692307,0.8076923076923077
TCGA-HNSC,71,row_permutation_negative_control,full_learned_nonnegative,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,complete_modality_dropout,ood_only,100,AUGMENT,0,0.0,1.0
TCGA-HNSC,71,complete_modality_dropout,ood_only,100,FALLBACK,104,1.0,1.0
TCGA-HNSC,71,complete_modality_dropout,ood_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,complete_modality_dropout,ood_only,90,AUGMENT,0,0.0,0.9038461538461539
TCGA-HNSC,71,complete_modality_dropout,ood_only,90,FALLBACK,94,0.9038461538461539,0.9038461538461539
TCGA-HNSC,71,complete_modality_dropout,ood_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,complete_modality_dropout,ood_only,80,AUGMENT,0,0.0,0.8173076923076923
TCGA-HNSC,71,complete_modality_dropout,ood_only,80,FALLBACK,85,0.8173076923076923,0.8173076923076923
TCGA-HNSC,71,complete_modality_dropout,ood_only,80,ABSTAIN,19,0.18269230769230768,0.8173076923076923
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,100,AUGMENT,0,0.0,1.0
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,100,FALLBACK,104,1.0,1.0
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,90,AUGMENT,0,0.0,0.9038461538461539
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,90,FALLBACK,94,0.9038461538461539,0.9038461538461539
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,90,ABSTAIN,10,0.09615384615384616,0.9038461538461539
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,80,AUGMENT,0,0.0,0.8076923076923077
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,80,FALLBACK,84,0.8076923076923077,0.8076923076923077
TCGA-HNSC,71,complete_modality_dropout,uncertainty_only,80,ABSTAIN,20,0.19230769230769232,0.8076923076923077
TCGA-HNSC,71,complete_modality_dropout,full_equal_weight,100,AUGMENT,0,0.0,1.0
TCGA-HNSC,71,complete_modality_dropout,full_equal_weight,100,FALLBACK,104,1.0,1.0
TCGA-HNSC,71,complete_modality_dropout,full_equal_weight,100,ABSTAIN,0,0.0,1.0
TCGA-HNSC,71,complete_modality_dropout,full_equal_weight,90,AUGMENT,0,0.0,0.9038461538461539
